70.5	158.9	151	303.8	1
70.75	159.35	151	303.8	1
70.5	158.9	151	303.8	1
71	159.8	151	303.8	1
71	159.8	151	303.8	1
71	159.8	151	303.8	1
71	159.8	151	303.8	1
71.25	160.25	151	303.8	1
71.25	160.25	151	303.8	1
71.5	160.7	151	303.8	1
71.5	160.7	151	303.8	1
71.5	160.7	151	303.8	1
71.5	160.7	151	303.8	1
71.5	160.7	151	303.8	1
71.25	160.25	151	303.8	1
71.25	160.25	151	303.8	1
71.25	160.25	151	303.8	1
71	159.8	151	303.8	1
71	159.8	151	303.8	1
71.5	160.7	151	303.8	1
71.5	160.7	151	303.8	1
71.75	161.15	151	303.8	1
72	161.6	151	303.8	1
72	161.6	151	303.8	1
72	161.6	151	303.8	1
72	161.6	151	303.8	1
72	161.6	151	303.8	1
72.25	162.05	151	303.8	1
72.5	162.5	151	303.8	1
72.25	162.05	151	303.8	1
72.25	162.05	151	303.8	1
72.25	162.05	151	303.8	1
72.5	162.5	151	303.8	1
72.75	162.95	151	303.8	1
72.75	162.95	151	303.8	1
72.75	162.95	151	303.8	1
72.75	162.95	151	303.8	1
72.5	162.5	151	303.8	1
72.75	162.95	151	303.8	1
72.75	162.95	151	303.8	1
72.5	162.5	151	303.8	1
72.5	162.5	151	303.8	1
72.25	162.05	151	303.8	1
72.25	162.05	151	303.8	1
72.25	162.05	151	303.8	1
72.25	162.05	151	303.8	1
72.5	162.5	151	303.8	1
73	163.4	151	303.8	1
72.75	162.95	151	303.8	1
72.75	162.95	151	303.8	1
73	163.4	151	303.8	1
73.25	163.85	151	303.8	1
73.25	163.85	151	303.8	1
73.25	163.85	151	303.8	1
73.5	164.3	151	303.8	1
73.75	164.75	151	303.8	1
74.25	165.65	151	303.8	1
74.25	165.65	151	303.8	1
74.25	165.65	151	303.8	1
74.5	166.1	151	303.8	1
74.25	165.65	151	303.8	1
75	167	151	303.8	1
75	167	151	303.8	1
75.25	167.45	151	303.8	1
75.5	167.9	151	303.8	1
76.25	169.25	151	303.8	1
76.75	170.15	151	303.8	1
77	170.6	151	303.8	1
77	170.6	151	303.8	1
77	170.6	151	303.8	1
77	170.6	151	303.8	1
77	170.6	151	303.8	1
77.25	171.05	151	303.8	1
77.75	171.95	151	303.8	1
78	172.4	151	303.8	1
77.75	171.95	151	303.8	1
77.75	171.95	151	303.8	1
77.75	171.95	151	303.8	1
77.75	171.95	151	303.8	1
77.5	171.5	151	303.8	1
78.5	173.3	151	303.8	1
78.75	173.75	151	303.8	1
78.75	173.75	151	303.8	1
79	174.2	151	303.8	1
79.25	174.65	151	303.8	1
79.25	174.65	151	303.8	1
79.5	175.1	151	303.8	1
79.5	175.1	151	303.8	1
79.25	174.65	151	303.8	1
79.5	175.1	151	303.8	1
79.5	175.1	151	303.8	1
79.75	175.55	151	303.8	1
80	176	151	303.8	1
80	176	151	303.8	1
80.25	176.45	151	303.8	1
80.5	176.9	151	303.8	1
80.75	177.35	151	303.8	1
81	177.8	151	303.8	1
81	177.8	151	303.8	1
81	177.8	151	303.8	1
81	177.8	151	303.8	1
80.75	177.35	151	303.8	1
80.5	176.9	151	303.8	1
80.25	176.45	151	303.8	1
80	176	151	303.8	1
80	176	151	303.8	1
80.25	176.45	151	303.8	1
80.5	176.9	151	303.8	1
80.5	176.9	151	303.8	1
80.5	176.9	151	303.8	1
80.5	176.9	151	303.8	1
80.75	177.35	151	303.8	1
80.5	176.9	151	303.8	1
80.25	176.45	151	303.8	1
80.25	176.45	151	303.8	1
80	176	151	303.8	1
80	176	151	303.8	1
80	176	151	303.8	1
79.75	175.55	151	303.8	1
79.75	175.55	151	303.8	1
79.75	175.55	151	303.8	1
79.75	175.55	151	303.8	1
80.5	176.9	151	303.8	1
80.5	176.9	151	303.8	1
80.5	176.9	151	303.8	1
80.5	176.9	151	303.8	1
80.75	177.35	151	303.8	1
80.75	177.35	151	303.8	1
80.5	176.9	151	303.8	1
80.75	177.35	151	303.8	1
80.75	177.35	151	303.8	1
81.25	178.25	151	303.8	1
81.5	178.7	151	303.8	1
81.75	179.15	151	303.8	1
81.75	179.15	151	303.8	1
81.75	179.15	151	303.8	1
82	179.6	151	303.8	1
82.5	180.5	151	303.8	1
82.75	180.95	151	303.8	1
82.75	180.95	151	303.8	1
82.75	180.95	151	303.8	1
83	181.4	151	303.8	1
83	181.4	151	303.8	1
83.25	181.85	151	303.8	1
83.25	181.85	151	303.8	1
83.75	182.75	151	303.8	1
83.75	182.75	151	303.8	1
83.75	182.75	151	303.8	1
84	183.2	151	303.8	1
84	183.2	151	303.8	1
84.25	183.65	151	303.8	1
84.75	184.55	151	303.8	1
84.75	184.55	151	303.8	1
84.5	184.1	151	303.8	1
84.5	184.1	151	303.8	1
84.5	184.1	151	303.8	1
84.5	184.1	151	303.8	1
85	185	151	303.8	1
85.25	185.45	151	303.8	1
85.5	185.9	151	303.8	1
85.75	186.35	151	303.8	1
86	186.8	151	303.8	1
85.75	186.35	151	303.8	1
85.75	186.35	151	303.8	1
85.75	186.35	151	303.8	1
85.75	186.35	151	303.8	1
85.5	185.9	151	303.8	1
85.5	185.9	151	303.8	1
85.5	185.9	151	303.8	1
85.75	186.35	151	303.8	1
86	186.8	151	303.8	1
85.75	186.35	151	303.8	1
86	186.8	151	303.8	1
85.75	186.35	151	303.8	1
85.75	186.35	151	303.8	1
85.5	185.9	151	303.8	1
85.5	185.9	151	303.8	1
85.5	185.9	151	303.8	1
86	186.8	151	303.8	1
86	186.8	151	303.8	1
86	186.8	151	303.8	1
86	186.8	151	303.8	1
86	186.8	151	303.8	1
85.75	186.35	151	303.8	1
86	186.8	151	303.8	1
86.25	187.25	151	303.8	1
86.5	187.7	151	303.8	1
86.5	187.7	151	303.8	1
86.25	187.25	151	303.8	1
86.25	187.25	151	303.8	1
86.25	187.25	151	303.8	1
86	186.8	151	303.8	1
86	186.8	151	303.8	1
86	186.8	151	303.8	1
86.25	187.25	151	303.8	1
86.25	187.25	151	303.8	1
86	186.8	151	303.8	1
86.25	187.25	151	303.8	1
86.5	187.7	151	303.8	1
87	188.6	151	303.8	1
87.25	189.05	151	303.8	1
87.25	189.05	151	303.8	1
87.25	189.05	151	303.8	1
87	188.6	151	303.8	1
87.25	189.05	151	303.8	1
87.5	189.5	151	303.8	1
87.75	189.95	151	303.8	1
87.5	189.5	151	303.8	1
87.25	189.05	151	303.8	1
87	188.6	151	303.8	1
87.5	189.5	151	303.8	1
87.5	189.5	151	303.8	1
87.75	189.95	151	303.8	1
87.75	189.95	151	303.8	1
88	190.4	151	303.8	1
88	190.4	151	303.8	1
88.5	191.3	151	303.8	1
88.75	191.75	151	303.8	1
89.25	192.65	151	303.8	1
89.25	192.65	151	303.8	1
89.5	193.1	151	303.8	1
89.5	193.1	151	303.8	1
89.75	193.55	151	303.8	1
89.5	193.1	151	303.8	1
90	194	151	303.8	1
89.75	193.55	151	303.8	1
89.75	193.55	151	303.8	1
89.75	193.55	151	303.8	1
89.75	193.55	151	303.8	1
89.5	193.1	151	303.8	1
89.25	192.65	151	303.8	1
89.5	193.1	151	303.8	1
89.5	193.1	151	303.8	1
89.5	193.1	151	303.8	1
89.5	193.1	151	303.8	1
89.5	193.1	151	303.8	1
88.75	191.75	151	303.8	1
88.75	191.75	151	303.8	1
88.75	191.75	151	303.8	1
88.5	191.3	151	303.8	1
88.75	191.75	151	303.8	1
88.75	191.75	151	303.8	1
88.5	191.3	151	303.8	1
88.75	191.75	151	303.8	1
88.5	191.3	151	303.8	1
88.5	191.3	151	303.8	1
88.75	191.75	151	303.8	1
89	192.2	151	303.8	1
89	192.2	151	303.8	1
89.5	193.1	151	303.8	1
89.5	193.1	151	303.8	1
89.75	193.55	151	303.8	1
89.75	193.55	151	303.8	1
90	194	151	303.8	1
90	194	151	303.8	1
89.5	193.1	151	303.8	1
90	194	151	303.8	1
90	194	151	303.8	1
89.75	193.55	151	303.8	1
89.75	193.55	151	303.8	1
90.5	194.9	151	303.8	1
90.25	194.45	151	303.8	1
90.25	194.45	151	303.8	1
90.5	194.9	151	303.8	1
91	195.8	151	303.8	1
91.25	196.25	151	303.8	1
91.5	196.7	151	303.8	1
91.25	196.25	151	303.8	1
91.5	196.7	151	303.8	1
91.75	197.15	151	303.8	1
91.75	197.15	151	303.8	1
91.5	196.7	151	303.8	1
92	197.6	151	303.8	1
92	197.6	151	303.8	1
91.75	197.15	151	303.8	1
91.5	196.7	151	303.8	1
91.5	196.7	151	303.8	1
91.5	196.7	151	303.8	1
91.75	197.15	151	303.8	1
91.75	197.15	151	303.8	1
92.25	198.05	151	303.8	1
92.5	198.5	151	303.8	1
92.75	198.95	151	303.8	1
93	199.4	151	303.8	1
93.5	200.3	151	303.8	1
93.5	200.3	151	303.8	1
93.75	200.75	151	303.8	1
94	201.2	151	303.8	1
94.25	201.65	151	303.8	1
94.5	202.1	151	303.8	1
94	201.2	151	303.8	1
93.75	200.75	151	303.8	1
93.75	200.75	151	303.8	1
94.25	201.65	151	303.8	1
94.5	202.1	151	303.8	1
94.75	202.55	151	303.8	1
95	203	151	303.8	1
95.25	203.45	151	303.8	1
95	203	151	303.8	1
95.25	203.45	151	303.8	1
95	203	151	303.8	1
95.5	203.9	151	303.8	1
95.25	203.45	151	303.8	1
95.25	203.45	151	303.8	1
95	203	151	303.8	1
95	203	151	303.8	1
95.5	203.9	151	303.8	1
95.75	204.35	151	303.8	1
96.25	205.25	151	303.8	1
96.5	205.7	151	303.8	1
96.5	205.7	151	303.8	1
96.75	206.15	151	303.8	1
97	206.6	151	303.8	1
97	206.6	151	303.8	1
97.25	207.05	151	303.8	1
97.75	207.95	151	303.8	1
97.5	207.5	151	303.8	1
97	206.6	151	303.8	1
97	206.6	151	303.8	1
97	206.6	151	303.8	1
97.25	207.05	151	303.8	1
97.5	207.5	151	303.8	1
97.5	207.5	151	303.8	1
97.5	207.5	151	303.8	1
97.5	207.5	151	303.8	1
97.25	207.05	151	303.8	1
97.5	207.5	151	303.8	1
97.5	207.5	151	303.8	1
97.75	207.95	151	303.8	1
98	208.4	151	303.8	1
98.25	208.85	151	303.8	1
98.75	209.75	151	303.8	1
98.5	209.3	151	303.8	1
98.75	209.75	151	303.8	1
99	210.2	151	303.8	1
99.75	211.55	151	303.8	1
99.75	211.55	151	303.8	1
99.5	211.1	151	303.8	1
99.5	211.1	151	303.8	1
99.5	211.1	151	303.8	1
99.5	211.1	151	303.8	1
99	210.2	151	303.8	1
98.5	209.3	151	303.8	1
98.5	209.3	151	303.8	1
98.5	209.3	151	303.8	1
98.5	209.3	151	303.8	1
98.5	209.3	151	303.8	1
99	210.2	151	303.8	1
99.25	210.65	151	303.8	1
99.25	210.65	151	303.8	1
99.25	210.65	151	303.8	1
99.5	211.1	151	303.8	1
99.5	211.1	151	303.8	1
99.75	211.55	151	303.8	1
99.75	211.55	151	303.8	1
100	212	151	303.8	1
100.25	212.45	151	303.8	1
100	212	151	303.8	1
